index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,resumen,path,exist,isPDF,isScan,school_simple,school_complex,thesis_tutor,path_txt
4291,24-Feb-2016,Generación fractal de diversos tipos de terrenos basada en síntesis de ruido,"Padrón Grie, Juan Raúl",6.13 MB,http://saber.ucv.ve/handle/10872/13434,http://saber.ucv.ve/bitstream/10872/13434/1/Tesis.pdf,,thesis_pdf_all/4291.pdf,True,True,False,escuela de computacion,Escuela de Computación,Hector NavarroCaracas,thesis_txt/4291.txt
4246,19-Feb-2016,"Desarrollo de una solución tecnológica para la recolección, almacenamiento y consulta de datos durante un combate de judo utilizando tecnologías móviles","Rodrigues García, Humberto José; Flores Vera, Javier Antonio",3.24 MB,http://saber.ucv.ve/handle/10872/13371,http://saber.ucv.ve/bitstream/10872/13371/1/Tesis_Judo_Flores_Rodrigues.pdf,,thesis_pdf_all/4246.pdf,True,True,False,escuela de computacion,Escuela de Computación,Ana Veronica Morales Bezeira,thesis_txt/4246.txt
4247,19-Feb-2016,"Desarrollo de un nuevo sitio web para la Escuela de Computación de la Universidad Central de Venezuela, versión 2015","Ramírez Porras, Erick Joan; Pernía Mujica, Fabián Alexis",5.16 MB,http://saber.ucv.ve/handle/10872/13370,http://saber.ucv.ve/bitstream/10872/13370/1/TEG_ErickRam%c3%adrez%26Fabi%c3%a1nPern%c3%ada_SitioWebEscComputacion_ver19Abril2014Final.pdf,,thesis_pdf_all/4247.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/4247.txt
4249,19-Feb-2016,Evaluador de criterios de accesibilidad web para pautas relacionadas con discapacidad visual y discapacidad motora,"Acosta Vásquez, María Gabriela",8.66 MB,http://saber.ucv.ve/handle/10872/13368,http://saber.ucv.ve/bitstream/10872/13368/1/Tesis%20EAW-%20Maria%20Gabriela%20Acosta.pdf,,thesis_pdf_all/4249.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/4249.txt
4250,19-Feb-2016,Implementación del módulo de gestión y control de incidencias del prototipo de archivo web en Venezuela,"Sánchez Castillo, Laura Gabriela; Milano Aponte, Gamar Francisco Edgardo",4.57 MB,http://saber.ucv.ve/handle/10872/13367,http://saber.ucv.ve/bitstream/10872/13367/1/T.E.G%20Implementaci%c3%b3n%20del%20M%c3%b3dulo%20de%20Gesti%c3%b3n%20y%20Control%20de%20Incidencias%20del%20Prototipo%20de%20Archivo%20Web%20en%20Venezuela%20-%20Laura%20S%c3%a1nchez%20y%20Gamar%20Milano.pdf,,thesis_pdf_all/4250.pdf,True,True,False,escuela de computacion,Escuela de Computación,Mercy Ospina,thesis_txt/4250.txt
4251,19-Feb-2016,Marco de desarrollo estándar basado en el protocolo ISO-8583 para terminales de venta,"Gil Messinese, Luis German",4.3 MB,http://saber.ucv.ve/handle/10872/13366,http://saber.ucv.ve/bitstream/10872/13366/1/tesis.pdf,,thesis_pdf_all/4251.pdf,True,True,False,escuela de computacion,Escuela de Computación,Eric Gamess,thesis_txt/4251.txt
4256,19-Feb-2016,Simulación de interacciones partícula-partícula-escena con sombreado y coloración,"Contreras Moorle, José Daniel",1.94 MB,http://saber.ucv.ve/handle/10872/13393,http://saber.ucv.ve/bitstream/10872/13393/1/TEG%20-%20JOSE%20CONTRERAS.pdf,,thesis_pdf_all/4256.pdf,True,True,False,escuela de computacion,Escuela de Computación,Esmitt Ramirez,thesis_txt/4256.txt
4257,19-Feb-2016,Sístema web para la gestión de las actividades académicas de extensión. Caso de estudio: Facultad de Ciencias de la Universidad Central de Venezuela,"Castillo Briceño, Ilvany Alejandra; Tovar Godoy, Félix Miguel",5.54 MB,http://saber.ucv.ve/handle/10872/13392,http://saber.ucv.ve/bitstream/10872/13392/1/TEG%20IC-FT.pdf,,thesis_pdf_all/4257.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yosly Hernandez,thesis_txt/4257.txt
4258,19-Feb-2016,"Sistema para la automatización del proceso de creación, despliegue y gestión de sondeos en línea","Córdoba P., Ignacio A.; Hernández Z., Lino T.",5.64 MB,http://saber.ucv.ve/handle/10872/13391,http://saber.ucv.ve/bitstream/10872/13391/1/TOMO%20-%204%20-%20Acta%20-%204pp.pdf,,thesis_pdf_all/4258.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franklin J Sandoval S,thesis_txt/4258.txt
4259,19-Feb-2016,Desarrollo del módulo “hemerografía musical” del proyecto de la biblioteca virtual musicológica juan meserón de la escuela de artes de la universidad central de Venezuela,"Camargo Bernal, Rubén Darío",4.19 MB,http://saber.ucv.ve/handle/10872/13390,http://saber.ucv.ve/bitstream/10872/13390/1/TEG%20Rub%c3%a9n%20Camargo%20BVMJM%20%28Final%29.pdf,,thesis_pdf_all/4259.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Yasmira Carballo Barrera,thesis_txt/4259.txt
4260,19-Feb-2016,"Desarrollo de un datamart que soporte las actividades de control y prevención de enfermedades endémicas del centro de investigación en salud pública ""Dr. Jacinto Convit""","D'Suze S., César A.; Hernández U., César A.",3.05 MB,http://saber.ucv.ve/handle/10872/13389,http://saber.ucv.ve/bitstream/10872/13389/1/TEG_DSuze_Hernandez.pdf,,thesis_pdf_all/4260.pdf,True,True,False,escuela de computacion,Escuela de Computación,Concettina Di Vasta,thesis_txt/4260.txt
4261,19-Feb-2016,Desarrollo de un sistema de inteligencia de negocios para la gestión de tarjetas de crédito en una institución financiera del país,"Álvarez, Eduardo; Porco, Carmela",1.87 MB,http://saber.ucv.ve/handle/10872/13388,http://saber.ucv.ve/bitstream/10872/13388/1/TESIS.pdf,,thesis_pdf_all/4261.pdf,True,True,False,escuela de computacion,Escuela de Computación,Wuilfredo Rangel,thesis_txt/4261.txt
4450,15-Mar-2016,Sistema de gestión de defectos para proyectos de una organización financiera,"Marciales Llamoza, Álvaro David; Torrez Huanca, Claudio Edmundo",5.79 MB,http://saber.ucv.ve/handle/10872/13679,http://saber.ucv.ve/bitstream/10872/13679/1/Capitulo%20I%20y%20II%20y%20III%20Documento_Tesis_Defectos_V7.pdf,,thesis_pdf_all/4450.pdf,True,True,False,escuela de computacion,Escuela de Computación,Concettina Di Vasta,thesis_txt/4450.txt
4279,23-Feb-2016,Sistema de gestión de talleres extracurriculares para el centro de educativo de la Asociación de Profesores de la Universidad Central de Venezuela,"Carmona, Christian; Cortes, Cesar",2.2 MB,http://saber.ucv.ve/handle/10872/13422,http://saber.ucv.ve/bitstream/10872/13422/1/TesisCesarCortes-ChristianCarmona-rev-30-10-14.pdf,,thesis_pdf_all/4279.pdf,True,True,False,escuela de computacion,Escuela de Computación,Ana Morales,thesis_txt/4279.txt
4487,16-Mar-2016,Desarrollo e implementación del módulo de predicción de cambios de sitios web para un prototipo de Archivo Web.,"Casanova Diaz, Marco Antonio; Carabali Sandoval, Willibert",3.78 MB,http://saber.ucv.ve/handle/10872/13708,http://saber.ucv.ve/bitstream/10872/13708/1/tesis.pdf,,thesis_pdf_all/4487.pdf,True,True,False,escuela de computacion,Escuela de Computación,Mercy Ospina,thesis_txt/4487.txt
4277,23-Feb-2016,"Objeto de aprendizaje para la enseñanza de suelos y su estructura, utilizando inteligencia artificial","Groening, Juan",2.71 MB,http://saber.ucv.ve/handle/10872/13420,http://saber.ucv.ve/bitstream/10872/13420/1/Universidad%20Central%20de%20Venezuela_revisado.pdf,,thesis_pdf_all/4277.pdf,True,True,False,escuela de computacion,Escuela de Computación,Antonio Silva Sprock,thesis_txt/4277.txt
4278,23-Feb-2016,"Desarrollo del módulo de consulta del catálogo de acceso público en línea (OPAC) de la Biblioteca Alonso Gamero de la Facultad de Ciencias, UCV","Paz Monsalve, Alvaro Joel",2.43 MB,http://saber.ucv.ve/handle/10872/13421,http://saber.ucv.ve/bitstream/10872/13421/1/DocumentoTesis_AlvaroPaz_M%c3%b3dulo_de_Consulta_OPAC_BAG.pdf,,thesis_pdf_all/4278.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi YCiudad,thesis_txt/4278.txt
4280,23-Feb-2016,Objeto de aprendizaje de contenido abierto tipo generativo y simulación para dispositivos móviles,"Martín Márquez, Adrian Augusto",5.36 MB,http://saber.ucv.ve/handle/10872/13423,http://saber.ucv.ve/bitstream/10872/13423/1/TEG.pdf,,thesis_pdf_all/4280.pdf,True,True,False,escuela de computacion,Escuela de Computación,Hernandez,thesis_txt/4280.txt
4288,24-Feb-2016,Actualización del subproceso de inscripción de listas y candidatos para las elecciones de representantes estudiantiles organizadas por la Comisión Electoral de la UCV,"Colmenares Sosa, Alexis Humberto",13.17 MB,http://saber.ucv.ve/handle/10872/13431,http://saber.ucv.ve/bitstream/10872/13431/1/TEG%20Silcucv.pdf,,thesis_pdf_all/4288.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franklin Sandoval,thesis_txt/4288.txt
4289,24-Feb-2016,Desarrollo del módulo de préstamos de la biblioteca Alonso Gamero de la facultad de ciencias UCV,"Herrera Páez, César Eleazar",2.73 MB,http://saber.ucv.ve/handle/10872/13432,http://saber.ucv.ve/bitstream/10872/13432/1/Tesis_CesarHerrera_20228749_M%c3%b3dulo_de_Pr%c3%a9stamo_BAG_CON_ACTA.pdf,,thesis_pdf_all/4289.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Yasmira Carballo Barrera,thesis_txt/4289.txt
4276,23-Feb-2016,Simbiosis: Aplicación web para la gestión del proceso de seminarios y trabajo especial de grado de la Escuela de Biología de la Universidad Central de Venezuela,"Vergara Sandoval, Francisco Javier",6.29 MB,http://saber.ucv.ve/handle/10872/13419,http://saber.ucv.ve/bitstream/10872/13419/1/TEG_documento_final_16052015%20%281%29.pdf,,thesis_pdf_all/4276.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yosly Hernandez,thesis_txt/4276.txt
4290,24-Feb-2016,Sistema integrado de desarrollo para el lenguaje de sombreado de opengl,"Hernández G., Luiyit V.",3.5 MB,http://saber.ucv.ve/handle/10872/13433,http://saber.ucv.ve/bitstream/10872/13433/1/Trabajo%20Especial%20de%20Grado%20-%20Luiyit%20Hern%c3%a1ndez%20-%2018269237.pdf,,thesis_pdf_all/4290.pdf,True,True,False,escuela de computacion,Escuela de Computación,Esmitt Ramirez,thesis_txt/4290.txt
4262,19-Feb-2016,Automatización del proceso de gestión de desempeño y rendimiento de empleados de una empresa en el área tecnológica,"López Duque, Antonio Luis",2.6 MB,http://saber.ucv.ve/handle/10872/13387,http://saber.ucv.ve/bitstream/10872/13387/1/Tesis_FranciscoLopezDuque_GestiondeDesempeno.pdf,,thesis_pdf_all/4262.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/4262.txt
4263,19-Feb-2016,Desarrollo de un sistema de inteligencia de negocios para el apoyo a la toma de decisiones de un programa de incentivo de ventas al mayor y detal,"Troncone Vidal, Pasqual Juan",25.85 MB,http://saber.ucv.ve/handle/10872/13386,http://saber.ucv.ve/bitstream/10872/13386/1/Pasqual%20Troncone%20-%20TEG.pdf,,thesis_pdf_all/4263.pdf,True,True,False,escuela de computacion,Escuela de Computación,Wuilfredo RangelCaracas,thesis_txt/4263.txt
4264,19-Feb-2016,Aplicación Android para el intercambio de información entre dispositivos móviles con tecnología NFC integrada y etiquetas NFC,"Machado Morales, Rafael Alejandro",3.59 MB,http://saber.ucv.ve/handle/10872/13385,http://saber.ucv.ve/bitstream/10872/13385/1/TEG_20491784.pdf,,thesis_pdf_all/4264.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/4264.txt
4265,19-Feb-2016,Verificación de firmas offline utilizando morfología matemática con k-vecinos y distancia euclìdea con centros geométricos,"Figueroa D., Marjorie E.",2.54 MB,http://saber.ucv.ve/handle/10872/13384,http://saber.ucv.ve/bitstream/10872/13384/1/TEG_Marjorie%20Figueroa.pdf,,thesis_pdf_all/4265.pdf,True,True,False,escuela de computacion,Escuela de Computación,Rhadames Carmona S,thesis_txt/4265.txt
4266,19-Feb-2016,Propuesta metodológica para el mantenimiento de software basado en la modelación ágil. Caso de estudio rubricarte,"Doza, Angel",2.72 MB,http://saber.ucv.ve/handle/10872/13382,http://saber.ucv.ve/bitstream/10872/13382/1/TEG.pdf,,thesis_pdf_all/4266.pdf,True,True,False,escuela de computacion,Escuela de Computación,Nora Montano,thesis_txt/4266.txt
4267,19-Feb-2016,Desarrollo de un módulo de sugerencias de adquisición y recomendación de libros para la aplicación web de gestión de la bolsa del libro de la facultad de ciencias UCV,"Vera F., Edgar O.",6.99 MB,http://saber.ucv.ve/handle/10872/13381,http://saber.ucv.ve/bitstream/10872/13381/1/tesis-lic.pdf,,thesis_pdf_all/4267.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jaime ParadaCaracas,thesis_txt/4267.txt
4448,15-Mar-2016,DEUSWEB 1.0 Generador de sitios web administrativos basado en la ingeniería de reverso al modelo de datos,"González, Luis A",3.31 MB,http://saber.ucv.ve/handle/10872/13663,http://saber.ucv.ve/bitstream/10872/13663/1/Tesis%20DEUSWEB%201.0.pdf,,thesis_pdf_all/4448.pdf,True,True,False,escuela de computacion,Escuela de Computación,Sergio Rivas,thesis_txt/4448.txt
4480,16-Mar-2016,Desarrollo de una solución de inteligencia de negocios para el área de préstamos en instituciones financieras,"Ponceleón García, Gabriela Alejandra",3.5 MB,http://saber.ucv.ve/handle/10872/13702,http://saber.ucv.ve/bitstream/10872/13702/1/TEG_GabrielaPonceleon.pdf,,thesis_pdf_all/4480.pdf,True,True,False,escuela de computacion,Escuela de Computación,Brenda Lopez,thesis_txt/4480.txt
4481,16-Mar-2016,Desarrollo de un sistema de información para automatizar el proceso de inscripción de eventos de la Cámara Venezolano - Americana de Comercio e Industria,"Bianco C., José A.; Gómez F., Fernando J.",6.23 MB,http://saber.ucv.ve/handle/10872/13703,http://saber.ucv.ve/bitstream/10872/13703/1/TEG%20-%20Jose%20Bianco%2018270069%20-%20Fernando%20Gomez%2016406279.pdf,,thesis_pdf_all/4481.pdf,True,True,False,escuela de computacion,Escuela de Computación,Wilfredo Rangel,thesis_txt/4481.txt
4482,16-Mar-2016,Aplicación Android para iniciar a los niños de 3 a 6 años en el proceso de lectura,"Carvajal Lepplaid, Carlos Miguel",8.59 MB,http://saber.ucv.ve/handle/10872/13710,http://saber.ucv.ve/bitstream/10872/13710/1/TEG%20CARLOS%20MIGUEL%20CARVAJAL%20V14225551%20COMPUTACION.pdf,,thesis_pdf_all/4482.pdf,True,True,False,escuela de computacion,Escuela de Computación,Rhadames Carmona,thesis_txt/4482.txt
4483,16-Mar-2016,Módulo para la administración de procesos y actividades de la Gestión Académica de la Facultad de Ciencias de la Universidad Central de Venezuela,"Luongo, Corina; Acevedo, Jhony",5.16 MB,http://saber.ucv.ve/handle/10872/13717,http://saber.ucv.ve/bitstream/10872/13717/1/TESIS_Luongo_Acevedo.pdf,,thesis_pdf_all/4483.pdf,True,True,False,escuela de computacion,Escuela de Computación,Concettina Di Vasta,thesis_txt/4483.txt
4484,16-Mar-2016,"Generador de cursos multimedia basado en actionscript 3 con soporte para texto, imágenes, audio, video y autoevaluaciones","Carnero, Fiorella",2.79 MB,http://saber.ucv.ve/handle/10872/13725,http://saber.ucv.ve/bitstream/10872/13725/1/Tesis_Fiorella_Carnero.pdf,,thesis_pdf_all/4484.pdf,True,True,False,escuela de computacion,Escuela de Computación,Eric Gamess,thesis_txt/4484.txt
4485,16-Mar-2016,Desarrollo de la funcionalidad “Editor de Íncipits Musicales” para la Biblioteca Virtual Musicológica “Juan Meserón”,"Sans Palacios, Alejandro Antonio",2.35 MB,http://saber.ucv.ve/handle/10872/13727,http://saber.ucv.ve/bitstream/10872/13727/1/TEG%20Alejandro%20Sans.pdf,,thesis_pdf_all/4485.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/4485.txt
4486,16-Mar-2016,Un enfoque ontológico para gestionar el conocimiento de soporte técnico de los Infocentros de Venezuela,"Medina S., Migdalia C.; Mendoza M., William J.",4.65 MB,http://saber.ucv.ve/handle/10872/13704,http://saber.ucv.ve/bitstream/10872/13704/1/Tesis%20.pdf,,thesis_pdf_all/4486.pdf,True,True,False,escuela de computacion,Escuela de Computación,Esmeralda Ramos,thesis_txt/4486.txt
4474,16-Mar-2016,Generación de escenas usando photon Mapping en WebGL y HTML5,"Piñero, Stephanie; Rojas, David",12.84 MB,http://saber.ucv.ve/handle/10872/13697,http://saber.ucv.ve/bitstream/10872/13697/1/main.pdf,,thesis_pdf_all/4474.pdf,True,True,False,escuela de computacion,Escuela de Computación,Hector NavarroAgosto,thesis_txt/4474.txt
4459,15-Mar-2016,Aplicación Web para la gestión de bienes e inventario de la Fundación Venezolana de Investigaciones Sismológicas (Funvisis),"Bracho Velásquez, Jhoicar Thais; Narváez Goyo, Erick José",4.74 MB,http://saber.ucv.ve/handle/10872/13675,http://saber.ucv.ve/bitstream/10872/13675/1/Tesis.pdf,,thesis_pdf_all/4459.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yosly Hernandez,thesis_txt/4459.txt
4458,15-Mar-2016,Desarrollo del módulo de gestión de trámites de profesores del sistema de gestión de la programación docente para el Departamento de la Escuela de Computación de la Universidad Central de Venezuela,"Hernández Guzmán, Daniel Enrique",2.49 MB,http://saber.ucv.ve/handle/10872/13674,http://saber.ucv.ve/bitstream/10872/13674/1/TEG-DanielHern%c3%a1ndez.pdf,,thesis_pdf_all/4458.pdf,True,True,False,escuela de computacion,Escuela de Computación,Carlos Acosta,thesis_txt/4458.txt
4479,16-Mar-2016,Sistema ERP para el sector ganadero basado en una solución de código abierto,"Campo, Jesús; Banquez, Freddy",3.49 MB,http://saber.ucv.ve/handle/10872/13721,http://saber.ucv.ve/bitstream/10872/13721/1/Documento%20Tesis%20ERP%20Ganadero%20Banquez%20-Campo%205.pdf,,thesis_pdf_all/4479.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franklin Sandoval,thesis_txt/4479.txt
4478,16-Mar-2016,"Desarrollo del módulo “documentos” y de la funcionalidad “búsqueda en archivos digitalizados” del proyecto biblioteca virtual musicológica Juan Meserón, Escuela de Artes de la Universidad Central de Venezuela","González Rodas, Jhonatan Ernesto; Santos Catanho, Fátima Alexandra",2.71 MB,http://saber.ucv.ve/handle/10872/13701,http://saber.ucv.ve/bitstream/10872/13701/1/TEG_BVMJM_ModDocumentos_FatimaSantos_JhonatanGonzalez_Final.pdf,,thesis_pdf_all/4478.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/4478.txt
4461,15-Mar-2016,Implementación del módulo de gestión de trámites de preparadores y auxiliares docentes del sistema de gestión de la programación docente para el departamento de la Escuela de Computación de la Facultad de Ciencias,"Brites De Freitas, Christian Manuel; De Freitas Ascanio, Andrés Alberto",2.76 MB,http://saber.ucv.ve/handle/10872/13677,http://saber.ucv.ve/bitstream/10872/13677/1/TEG_ChristianBrites_AndresDeFreitas_V5%20%282%29.pdf,,thesis_pdf_all/4461.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/4461.txt
